Carimbo de data/hora;Neologismo;Classe gramatical;Tipologia;Elaborado por:;Contexto 1;Fonte 1;Contexto 2;Fonte 2;Contexto 3;Fonte 3
01/05/2023 23:52;eletromobilidade;substantivo feminino;composição neoclássica;Matheus Lima;Para conquistar essa fatia do mercado, os analistas sugerem três ações: oferecer financiamento equitativo aos compradores negros, melhorar o relacionamento com o cliente com estratégias direcionadas e investir na infraestrutura de carregamento — aumentar a confiabilidade da eletromobilidade.;https://epbr.com.br/quem-sao-os-consumidores-da-eletromobilidade-nos-eua/;A Associação Brasileira do Veículo Elétrico (ABVE) começou o ano de 2023 com dupla comemoração. Em primeiro lugar, porque, em 2022, se registrou crescimento de 41% nas vendas de veículos leves eletrificados, no Brasil, atingindo 49.245 unidades, sendo 8.460 emplacamentos dos totalmente elétricos. Hoje, a frota circulante brasileira de eletrificados totaliza 126.504 veículos, quando considerados automóveis e comerciais leves híbridos, híbridos plug-in e 100% elétricos. Ponto para a eletromobilidade!;https://mobilidade.estadao.com.br/inovacao/as-empresas-brasileiras-estao-se-movimentando/;A eletromobilidade é um conceito amplo, que vai além dos carros elétricos – alcançando assuntos como a transição energética, a energia limpa e a descarbonização. Esse universo de inovações dos meios de transporte segue em alta no Brasil e no mundo, ocupando cada vez mais espaço no mercado.;https://www.gazetadopovo.com.br/gpbc/curitiba-de-todas-as-tribos/com-incentivo-e-infraestrutura-eletromobilidade-cresce-em-curitiba/
14/06/2023 09:49;LGPD;substantivo feminino;siglação;Matheus Lima;A Lei Geral de Proteção de Dados (LGPD) deixa claro: as pessoas não devem receber mensagens de empresas por WhatsApp, exceto se houver consentimento explícito.;https://consumidormoderno.com.br/2023/06/13/empresas-lgpd-whatsapp-fiscalizacao/;A Lei Geral de Proteção de Dados (LGPD) representa um marco na legislação brasileira ao estabelecer regras e diretrizes para o tratamento de dados pessoais.;https://jornaltribuna.com.br/2023/06/violacoes-da-lgpd-implicacoes-juridicas-e-necessidade-de-conformidade/;A LGPD estabelece, em seu Artigo 6º, dez princípios que, em conjunto com a boa-fé, devem orientar o tratamento dos dados pessoais.;https://medicinasa.com.br/cibercrime-fragilidade-saude/
14/06/2023 10:07;reinfecção;substantivo feminino;derivação prefixal;Matheus Lima;Dados recentes de diversos países apontam, por exemplo, que as taxas de reinfecção variam de 5% a 15%, ou seja, são relativamente baixas.;https://veja.abril.com.br/saude/reinfeccoes-por-covid-19-quanto-devemos-nos-preocupar-com-elas;A reinfecção do vírus da dengue pode ser pior para um quadro clínico de um paciente do que a primeira infecção.;https://g1.globo.com/mg/sul-de-minas/noticia/2023/03/24/dengue-no-sul-de-minas-especialista-explica-como-reinfeccao-pelo-virus-pode-levar-paciente-a-morte.ghtml;O risco de morte, hospitalização e problemas graves de saúde por Covid-19 aumenta significativamente com a reinfecção em comparação com um primeiro ataque do vírus, independentemente do status de vacinação [...];https://forbes.com.br/forbessaude/2022/11/reinfeccao-por-covid-e-mais-arriscada-do-que-primeira-infeccao-mostra-estudo/
26/06/2023 17:52;SRAG;substantivo feminino;siglação;João Pedro;O governo da Paraíba decretou situação de emergência em saúde pública por causa do aumento no número de casos de Síndrome Respiratória Aguda Grave (SRAG), de origem viral;https://g1.globo.com/pb/paraiba/noticia/2023/06/28/paraiba-decreta-emergencia-em-saude-publica-por-aumento-de-casos-de-sindrome-respiratoria-aguda-grave.ghtml;VSR, covid, gripe: o que está por trás de aumento de casos de SRAG no país;https://www.uol.com.br/vivabem/noticias/redacao/2023/04/28/casos-de-sindrome-respiratoria-aguda-grave-crescem-no-pais.htm;Infogripe alerta para aumento de casos de SRAG em crianças;https://www.correiobraziliense.com.br/brasil/2023/05/5096269-infogripe-alerta-para-aumento-de-casos-de-srag-em-criancas.html
28/06/2023 11:09;cibercondria;substantivo feminino;dois processos (especificar na nota);Ana;A cibercondria é uma alusão ao termo hipocondria, um estado psíquico em que a pessoa preocupa-se com o próprio estado de saúde, apresentando um medo de sofrer alguma enfermidade grave, mesmo diante de garantias médicas que está tudo bem com ela;https://g1.globo.com/sp/presidente-prudente-regiao/blog/psicoblog/post/consultas-com-o-dr-google.html;Você checa os seus sintomas online? Atenção! Esse hábito pode ser um sinal de cibercondria;https://forbes.com.br/forbessaude/2023/06/arthur-guerra-voce-checa-os-seus-sintomas-online-atencao/;Assim como a hipocondria, a cybercondria preocupa os médicos diante dos perigos do autodiagnóstico e da automedicação e, a depender do caso, da possibilidade de evolução para quadros de ansiedade e de síndrome do pânico;https://www.terra.com.br/noticias/dino/como-medicos-podem-agir-diante-do-autodiagnostico-e-da-cybercondria,111061868657c37b746f09bc06b9983970cu5mr3.html
19/07/2023 22:56;varíola dos macacos;substantivo feminino;composição sintagmática;Ana;Varíola dos macacos não é mais uma emergência internacional de saúde, diz OMS;https://www.estadao.com.br/saude/variola-dos-macacos-nao-e-mais-uma-emergencia-internacional-diz-oms-nprm/;Varíola dos macacos está quase no fim nos EUA, mas deixa rastro de mistérios e aprendizados;https://www.cnnbrasil.com.br/saude/variola-dos-macacos-esta-quase-no-fim-nos-eua-mas-deixa-rastro-de-misterios-e-aprendizados/;"A doença que ficou conhecida como ""varíola dos macacos"" (monkeypox) agora será chamada de mpox, anunciou a Organização Mundial da Saúde (OMS), após reclamações sobre linguagem racista e estigmatizante ligada ao nome do vírus";https://www.bbc.com/portuguese/internacional-63789497
25/08/2023 23:30;edtech;substantivo feminino e adjetivo;empréstimo;Rômulo;Edtech, fintech, healthtech: entenda quais são os segmentos das startups tech - Quero Bolsa;https://querobolsa.com.br/revista/edtech-fintech-healthtech-entenda-quais-sao-os-segmentos-das-startups-tech;Edtech oferece 2 mil vagas gratuitas em curso de programação - Terra;https://www.terra.com.br/noticias/educacao/edtech-oferece-2-mil-vagas-gratuitas-em-curso-de-programacao,945f0990589e93c2bd8fad4931c5f8b4s00ts46b.html;Hanoa, CEO da edtech Kahoot: 'Games são o futuro da educação' - Exame;https://exame.com/negocios/hanoa-ceo-da-edtech-kahoot-games-sao-o-futuro-da-educacao/
26/08/2023 00:06;stablecoin;substantivo feminino;empréstimo;eli;BTG é o primeiro banco do mundo a lançar sua própria stablecoin;https://exame.com/invest/btg-insights/btg-e-o-primeiro-banco-do-mundo-a-lancar-sua-propria-stablecoin-os-aportes-sao-a-partir-de-r100/;Banco de criptomoedas Celsius entra com pedido de venda de stablecoins;https://olhardigital.com.br/2022/09/18/pro/banco-de-criptomoedas-celsius-entra-com-pedido-de-venda-de-stablecoins/amp/;Por que as stablecoins estão deixando investidores do mundo cripto em pânico;https://www.cnnbrasil.com.br/economia/por-que-as-stablecoins-estao-deixando-investidores-do-mundo-cripto-em-panico/
28/08/2023 15:15;micromobilidade;substantivo feminino;derivação prefixal;Pyetra Werneck;1- Micromobilidade é o uso, cada vez maior, de meios de transporte leves e individuais, como bikes e patinetes para trajetos curtos e habituais;https://mobilidade.estadao.com.br/mobilidade-para-que/micromobilidade-e-intermodalidade-impactos-e-avancos-no-deslocamento-nas-grandes-cidades/;2- Patinetes Elétricos voltam a circular em Porto Alegre: alternativa sustentável de micromobilidade;https://www.terra.com.br/noticias/patinetes-eletricos-voltam-a-circular-em-porto-alegre-alternativa-sustentavel-de-micromobilidade,dfffbd3b090fe61f2941e26732bdbf382vpqv3vm.html;3- Considerando que a micromobilidade veio para ficar, retomo a pauta. Não há dúvidas que os meios de transportes com menos de 500 kg e motorização elétrica transformarão a indústria automotiva e ajudarão a descarbonizar o planeta;https://forbes.com.br/forbesesg/2022/04/por-que-a-micromobilidade-e-o-futuro/
11/11/2023 20:41;collab;substantivo feminino;empréstimo;Julia;DC Shoes lança o Manteca 4 em collab com a marca de whisky Fireball;https://www.estadao.com.br/emais/sneakerverso/dc-shoes-lanca-o-manteca-4-em-collab-com-a-marca-de-whisky-fireball/;Andrea de Pinho e Bia Schwartz lançam collab de joias em Vitória;https://www.agazeta.com.br/hz/social/andrea-de-pinho-e-bia-schwartz-lancam-collab-de-joias-em-vitoria-1123;Vogue Eyewear lança nova collab com Manu Gavassi;https://br.fashionnetwork.com/news/Vogue-eyewear-lanca-nova-collab-com-manu-gavassi,1575835.html
11/11/2023 20:49;infodemia;substantivo feminino;cruzamento vocabular;Julia;Infodemia: saiba como o excesso de informação pode afetar a saúde mental;https://g1.globo.com/mg/triangulo-mineiro/especial-publicitario/rn-saude-hap-vida/mais-saude/noticia/2021/02/22/infodemia-saiba-como-o-excesso-de-informacao-pode-afetar-a-saude-mental.ghtml;Informação de qualidade ou flagelo? Como escapar da infodemia;https://brasil.elpais.com/brasil/2020/04/21/eps/1587466797_885038.html;"O chanceler italiano, Luigi Di Maio, disse a repórteres que uma ""infodemia"" — uma ""epidemia de informações falsas"" no exterior — estava prejudicando a economia e a reputação do país";https://www.bbc.com/portuguese/internacional-51666948
13/11/2023 09:33;subnotificação;substantivo feminino;derivação prefixal;Karina;Racismo: revitimização e impunidade levam a subnotificação de casos no ES;https://www.agazeta.com.br/es/policia/racismo-revitimizacao-e-impunidade-levam-a-subnotificacao-de-casos-no-es-0723;Subnotificação de casos de violência infantil acende alerta na quarentena;https://brasil.elpais.com/brasil/2020-06-02/subnotificacao-de-casos-de-violencia-infantil-acende-alerta-na-quarentena.html;Pesquisadores da Faculdade de Medicina da UFMG analisaram atestados de óbito de causas relacionadas à covid-19 no início da pandemia e estimaram subnotificação de 18% no número de mortes no país;https://ufmg.br/comunicacao/noticias/pesquisa-estima-pelo-menos-18-de-subnotificacao-de-mortes-por-covid-19-no-pais
13/11/2023 19:21;sublinhagem;substantivo feminino;derivação prefixal;Matheus Lima;O primeiro caso de infecção pela Éris, a nova sublinhagem da ômicron — causadora da Covid-19 —, foi registrado no estado de São Paulo em uma paciente de 71 anos.;https://veja.abril.com.br/saude/brasil-tem-primeiro-caso-confirmado-da-eris-nova-sublinhagem-da-omicron;Pesquisadores do Instituto Butantan identificaram uma nova sublinhagem do coronavírus, chamada BN.1.3.1, derivada da variante Ômicron, no estado de São Paulo.;https://www.cnnbrasil.com.br/saude/butantan-identifica-nova-sublinhagem-bn-1-3-1-da-omicron-no-estado-de-sp/;A cidade do Rio de Janeiro e o Distrito Federal confirmaram que registraram pela primeira vez casos de infecção pela nova sublinhagem EG.5, mais conhecida como Éris, da variante de preocupação ômicron;https://veja.abril.com.br/saude/rio-de-janeiro-e-df-confirmam-casos-da-eris-nova-sublinhagem-da-omicron
13/11/2023 23:20;foodtech;substantivo de dois gêneros;empréstimo;Rômulo;Conheça a foodtech que criou o restaurante do Maluma e acaba de fechar com Nobru - Forbes;https://forbes.com.br/forbes-tech/2023/09/conheca-a-foodtech-que-criou-o-restaurante-do-maluma-e-acaba-de-fechar-com-o-nobru;Em parceria com o Mapa, Laboratório Foodtech impulsiona o desenvolvimento agrícola regional - Gov.br;https://www.gov.br/agricultura/pt-br/assuntos/noticias/em-parceria-com-o-mapa-laboratorio-foodtech-impulsiona-o-desenvolvimento-agricola-regional;Foodtech de impacto social salva alimentos próprios para o consumo - Estadão;https://www.estadao.com.br/pme/blog-do-empreendedor/foodtech-de-impacto-social-salva-alimentos-proprios-para-o-consumo/
14/11/2023 12:17;cripto;substantivo feminino e adjetivo;truncamento;Rômulo;De vilãs do clima a criptos verdes? Como ficaram os ativos digitais após pressão ESG - InfoMoney;https://www.infomoney.com.br/onde-investir/criptomoedas-esg-efeito-desempenho/;Bitcoin inicia semana em US$ 37 mil com expectativa de rali cripto - Valor Econômico;https://valor.globo.com/financas/criptomoedas/noticia/2023/11/13/bitcoin-inicia-semana-em-us-37-mil-com-expectativa-de-rali-cripto.ghtml;BC esclarece que corretoras cripto não precisam de autorização para operar no Brasil - Exame;https://exame.com/future-of-money/bc-esclarece-que-corretoras-cripto-nao-precisam-de-autorizacao-para-operar-no-brasil/
14/11/2023 22:38;atividade extraveicular;substantivo feminino;composição;Pyetra;Popularmente conhecida como caminhada espacial, o nome oficial é EVA (sigla em inglês para extra-vehicular activity), o mesmo que atividade extraveicular. - Olhar Digital;https://olhardigital.com.br/2023/10/19/ciencia-e-espaco/o-que-e-uma-caminhada-espacial-e-como-astronautas-a-fazem/;Os astronautas da missão Shenzhou-15 fizeram mais uma atividade extraveicular no lado de fora da estação espacial Tiangong, da China. - Terra;https://www.terra.com.br/byte/ciencia/espaco/astronautas-chineses-fazem-novo-spacewalk-na-estacao-espacial-tiangong,000d61e139a364ba0040b96e6ef1934befbgkwaj.html;Spacewalk, ou caminhada espacial, é o tipo de atividade em que astronautas saem de suas embarcações e realizam tarefas do lado de fora da nave. Esse tipo de atividade extraveicular é necessário por uma série de razões - CanalTech;https://canaltech.com.br/espaco/ha-35-anos-este-astronauta-foi-o-primeiro-humano-a-vagar-solto-pelo-espaco-132351/
20/11/2023 11:46;bioassinatura;substantivo feminino;composição neoclássica;Pyetra;Uma possível indicação de vida, ou bioassinatura, poderia ser uma combinação de gases como oxigênio e metano na atmosfera. - Revista Galileu;https://revistagalileu.globo.com/Ciencia/Espaco/noticia/2021/02/poluicao-pode-ajudar-rastrear-civilizacoes-extraterrestres-sugere-nasa.html;Uma bioassinatura pode ter sido produzida pela presença de vida, mas também em sua ausência. - UOL;https://www.uol.com.br/tilt/noticias/afp/2022/09/15/rover-perseverance-detectou-potenciais-assinaturas-biologicas-em-marte.htm;O metano, por ser a molécula orgânica mais simples, é considerado uma bioassinatura, um indício potencial de processos biológicos. - BBC;https://www.bbc.com/portuguese/geral-44946892
20/11/2023 11:55;healthtech;substantivo feminino;empréstimo;Pyetra;O setor das healthtechs tem uma grande abrangência. Estamos falando de startups que atuam em assuntos diversos como marketplaces de saúde, devices médicos, telemedicina, wearables, gestão do paciente e prontuário médico, entre vários outros. - Forbes;https://forbes.com.br/forbes-tech/2021/07/16-healthtechs-que-estao-revolucionando-a-saude-para-ficar-de-olho-em-2021/;Após explorar, principalmente em 2019 e 2020, soluções para gestão de clínicas e hospitais, de automação de agendamentos e teleatendimento, o segmento de healthtechs, as startups da área da saúde, deve seguir novas demandas de mercado nos próximos anos. - Valor Economico;https://valor.globo.com/publicacoes/especiais/hospitais/noticia/2023/05/31/healthtechs-aperfeicoam-solucoes-com-recursos-de-ia-e-realidade-virtual.ghtml;Essa tendência foi de encontro com o propósito da Weknow, uma das principais healthtechs do Brasil e a primeira empresa do país a criar soluções de inteligência de dados para hospitais, operadoras e clínicas através da ferramenta de mesmo nome. - G1;https://g1.globo.com/sc/santa-catarina/especial-publicitario/weknow/noticia/2023/05/12/hospital-reduz-r-500-mil-em-custos-anuais-com-dados-em-tempo-real.ghtml
07/09/2024 20:24;algoritmização;substantivo feminino;derivação sufixal;Karina;Todas estas, e mais algumas, são profissões que germinaram com o desenrolar da revolução digital, que, agora, começa em ritmo frenético a ingressar em uma nova era – a da algoritmização da economia;https://istoedinheiro.com.br/robos-podem-ser-inimigos-seculo-xxi/;Os algoritmos de linguagem como o ChatGPT deverão levar a algoritmização do pensamento a níveis hiperbólicos. Trata-se de algo que precisa fazer parte do debate público pois irá impactar o neurodesenvolvimento, a vida profissional e mesmo a maneira como os idosos se relacionam com o mundo (a algoritmização para combater a solidão é estratégia n.1);https://forbes.com.br/forbes-tech/2023/01/o-que-e-algoritmo-do-pensamento-e-o-que-ele-tem-a-ver-com-chatgpt/;É o racismo estrutural alimentado por dezenas e centenas de violências que se somam e destroem vidas. A algoritmização de sistemas de decisão tem o potencial de aumentar a velocidade e a escala desses processos, com o agravante de uma falsa aparência de neutralidade;https://expresso.estadao.com.br/naperifa/reconhecimento-facial-impulsiona-terror-da-policia-nas-periferias-diz-pesquisador/
07/09/2024 21:57;carteira digital;substantivo feminino;composição;Karina;A Americanas (AMER3) anunciou nesta segunda-feira (2) o encerramento das atividades da carteira digital Ame, a instituição de pagamento da companhia. Segundo o comunicado, os serviços de conta de pagamento serão descontinuados, e as contas dos clientes serão encerradas;https://forbes.com.br/forbes-money/2024/09/americanas-encerra-atividades-da-carteira-digital-ame/;O Google vai permitir o pagamento por PIX em sua carteira digital. O lançamento foi anunciado nesta terça-feira (30), em parceria com o C6 Bank e com o PicPay;https://g1.globo.com/economia/noticia/2024/07/30/google-pix.ghtml;A 99Pay, primeira carteira digital criada por um app de mobilidade urbana no Brasil, desenvolveu uma campanha com foco em defesa digital, em parceria com o judoca e campeão olímpico Flávio Canto;
https://www.terra.com.br/byte/carteira-digital-da-99-reduz-fraudes-em-46-apos-campanha,c21456d4e65c0b6f723538775dd2f62ak4mjsj6w.html?utm_source=clipboard;;;;;;;;;;
13/09/2024 09:42;ansiedade climática;substantivo feminino;composição;Beatriz;"De acordo com um artigo publicado pela Harvard Health Publishing, a ansiedade climática (ou eco-ansiedade) seria “o sofrimento relacionado às preocupações com os efeitos das mudanças climáticas""";https://www.nationalgeographicbrasil.com/ciencia/2023/12/ansiedade-climatica-quais-sao-os-sinais-de-que-uma-pessoa-esta-sofrendo-com-o-problema;"As buscas na internet relacionadas à ""ansiedade climática"" aumentaram dramaticamente, segundo dados compilados pelo Google e compartilhados com exclusividade com a BBC 100 Women, iniciativa da BBC que seleciona as 100 mulheres mais inspiradoras e influentes no mundo todos os anos";https://www.bbc.com/portuguese/articles/c9xrndeej32o;Embora não exista uma fórmula para resolver o problema, alguns hábitos podem ajudar a prevenir e tratar a ansiedade climática;https://forbes.com.br/forbessaude/2024/09/ansiedade-climatica-como-a-seca-pode-afetar-sua-saude-mental/
13/09/2024 10:22;bioarma;substantivo feminino;composição neoclássica;Karina;Segundo revelações de investigadores do Departamento de Estado americano ao jornal britânico Sunday Times, a origem da Covid-19 pode estar ligada a um vazamento acidental de um laboratório chinês que seria parte de um projeto militar secreto para desenvolver bioarmas;https://www.gazetadopovo.com.br/ideias/ligacao-entre-origem-da-covid-19-e-pesquisa-de-bioarmas-ganha-forca/;Publicação que circula nas redes sociais engana ao sugerir que o governo da Flórida, nos Estados Unidos, declarou a vacina mRNA (RNA mensageiro) contra a covid-19 uma “bio-arma”. O post, que reproduz uma notícia veiculada em inglês por emissora de TV americana, acrescenta que a administração do imunizante no estado americano passará a ser considerada ilegal;https://www.estadao.com.br/estadao-verifica/florida-vacina-covid-arma-biologica/;Exemplos de conteúdo que não poderá ser veiculado são anúncios que incluem teorias da conspiração, como a noção de que o coronavírus foi criado em laboratório da China como uma bioarma, afirmou a empresa;https://www.cnnbrasil.com.br/tecnologia/google-impedira-exibicao-de-anuncios-com-conteudo-conspiratorio-sobre-covid-19/
13/09/2024 10:50;marvelização;substantivo feminino;derivação sufixal;Julia;"Ainda Estou Aqui"" recebeu prêmio de ""Melhor Roteiro"" no Festival de Veneza. Marcelo Rubens Paiva defendeu o filme, que já foi laureado também com outras honrarias e vai representar o Brasil no Oscar. O escritor acredita que o público está cansado da ""marvelização"" do cinema e ávido por dramas humanos";https://cbn.globo.com/cultura/noticia/2024/10/19/fernanda-torres-espera-que-ainda-estou-aqui-mude-visao-de-jovens-que-pedem-volta-da-ditadura.ghtml;"Quentin Tarantino voltou a criticar os filmes de super-heróis. Em participação no podcast ""2 Bears, 1 Cave"", o diretor concordou com a afirmação recente de Jennifer Aniston de que ""não existem mais estrelas de cinema"", e apontou a culpada pela situação: ""a marvelização do cinema""";https://oglobo.globo.com/cultura/filmes/noticia/2022/11/quentin-tarantino-diz-marvelizacao-de-hollywood-acabou-com-as-estrelas-de-cinema.ghtml;Outro exemplo é Star Wars. Com a “marvelização” dos cinemas e plataformas de streamings, diversas séries da saga começaram a surgir: “Obi-Wan Kenobi”, que estreia nesta sexta-feira (27), é uma delas;https://www.cnnbrasil.com.br/entretenimento/evocando-cada-detalhe-de-decadas-passadas-nostalgia-domina-mercado-audiovisual/
13/09/2024 16:42;revacinação;substantivo feminino;derivação prefixal;Geideane Rodrigues Teixeira;"Pesquisas ainda investigam se vai ser necessário e qual seria a frequência. Mas já há países pensando nisso, encomendando doses e fazendo propostas de revacinação, afirma Croda. ""Num futuro próximo, talvez ainda este ano, a gente deva programar a revacinação desse grupo específico"", diz o pesquisador da Fiocruz";https://www.bbc.com/portuguese/brasil-57250002;A ideia inicial é que o cronograma de prioridades da revacinação seja o mesmo da primeira rodada de imunização, começando com idosos mais velhos e profissionais de saúde. No entanto, como deverá haver maior disponibilidade de diferentes vacinas no ano que vem, a expectativa é que esse cronograma ande muito mais rápido;https://www.terra.com.br/noticias/coronavirus/revacinacao-em-sp-todos-terao-de-receber-uma-nova-dose,9f6a770c59d52acbd38b2360472024edha3pe9wf.html?utm_source=clipboard;De acordo com a gestora dos hospitais, o processo de revacinação ainda não foi concluído —faltam funcionários que não se apresentaram por motivos de ausência, plantões e outras alegações. Eles precisam fazer agendamento para receber a nova dose do imunizante;https://www1.folha.uol.com.br/equilibrioesaude/2021/07/revacinacao-contra-a-covid-em-santos-por-causa-de-lote-vencido-cresce-e-ja-supera-registros-federais.shtml
13/09/2024 16:50;prototipação;substantivo feminino;derivação sufixal;Geideane Rodrigues Teixeira;"Descrevendo rapidamente, o processo de imersão é marcado pela empatia ao se colocar no lugar do consumidor, para assim identificar as suas necessidades que podem virar oportunidades de negócio; já a ideação envolve toda a equipe engajada no projeto para expressar suas perspectivas sobre o desafio, a fim de enriquecer a análise e estreitar as opções; a prototipação, por sua vez, é o momento em que as melhores ideias discutidas são materializadas em protótipos e testadas, permitindo colher novas hipóteses e realizar os ajustes finais; e, por fim, na etapa de desenvolvimento, o protótipo aceito pelo público pode finalmente ser lançado ao consumidor";https://istoedinheiro.com.br/design-thinking-a-chave-para-implementar-solucoes-personalizadas/;Desde o início do entendimento do produto e da definição das funcionalidades do MVP (produto viável mínimo) até a prototipação e validação do design, é incentivado que os clientes envolvem todos os stakeholders disponíveis a contribuir na solução do produto e traçar quais as melhores funcionalidades do app para atender as necessidades do cliente final;https://olhardigital.com.br/2023/01/10/colunistas/como-sera-o-futuro-do-mercado-mobile/;Por aqui, a procura por esses equipamentos gerou não apenas importações, mas também o surgimento de empresas 100% nacionais que ganham cada vez mais espaço no setor de prototipação e modelagem tridimensional;https://www.tecmundo.com.br/impressora-3d/40248-13-impressoras-3d-ja-disponiveis-no-brasil.htm
13/09/2024 16:56;cibersegurança;substantivo feminino;formação com splinter;Geideane Rodrigues Teixeira;Dentro deste contexto, os principais perigos enfrentados em cibersegurança nas organizações brasileiras incluem a prática do phishing, que consiste em tentativas de enganar colaboradores para que revelem informações confidenciais, e o ransomware, um tipo de invasão que criptografa os dados contidos em um sistema;https://olhardigital.com.br/2024/07/12/seguranca/diante-do-inevitavel-a-necessidade-vital-da-ciberseguranca-nos-negocios/;Com o aumento dos ataques cibernéticos em todo o mundo, a cibersegurança tornou-se crucial para os negócios;https://www.terra.com.br/noticias/ciberseguranca-tornou-se-vital-para-o-futuro-das-empresas,97c05d6924fa64643430cdd815ca9977dvlj65fk.html?utm_source=clipboard;A negociação com a empresa de análise de ameaças digitais e cibersegurança envolveu um pagamento de US$ 2,65 bilhões — aproximadamente R$ 15 bilhões em conversão direta de moeda;https://www.tecmundo.com.br/mercado/289499-mastercard-compra-empresa-analise-ciberseguranca-us-2-65-bilhoes.htm
14/09/2024 11:40;e-wallet;substantivo feminino;"empréstimo; formação com splinter";Julia;Uma e-wallet — também conhecida como carteira digital — é um aplicativo que permite fazer pagamentos instantâneos de produtos ou serviços. Alguns bancos digitais e tradicionais oferecem a solução como um serviço adicional, assim como sistemas operacionais dos smartphones mais famosos;https://www.idinheiro.com.br/contas/carteiras/e-wallet-vantagens-e-desvantagens/;O dinheiro, principalmente aquele usado no dia a dia, geralmente fica armazenado em carteiras, cartões de débito e, mais recentemente, em e-wallets, como a Apple Pay e o Google Pay;https://www.infomoney.com.br/guias/carteira-de-criptomoedas/;O Banco Central não irá criar uma carteira digital para que os brasileiros depositem os “reais digitais“, que estão em desenvolvimento pela autoridade monetária. Em uma reunião realizada com o Banco Safra, o coordenador do projeto de moeda digital do BC, Fabio Araujo, disse que não há intenção criar uma eventual “e-wallet”, nem remunerar a moeda digital;https://www.moneytimes.com.br/banco-central-acalma-bancos-e-diz-que-nao-ira-criar-uma-carteira-digital/
15/09/2024 20:17;criptolândia;substantivo feminino;composição neoclássica;Beatriz;Depois que um furacão dizimou Porto Rico, empreendedores viram na ilha o lugar ideal para construir a Criptolândia;https://exame.com/tecnologia/porto-rico-esta-virando-o-reino-encantado-das-criptomoedas/;Os tokens não-fungíveis, na criptolândia, são tokens construídos em cima da blockchain Ethereum e os quais permitem tokenizar quaisquer dados usando um identificador único e não intercambiável;https://olhardigital.com.br/2021/03/11/pro/obra-de-arte-digital-e-vendida-por-us-693-milhoes/;"Porque alguns dos integrantes da rede estavam animados com a chegada de uma nova possibilidade para o mundo das moedas digitais. Como bem mostra a afirmação de Eric Voorhees, CEO da empresa de câmbio ShapeShift: ""Esperando pelo primeiro bloco de bitcoin cash. Independentemente das opiniões, este é um dia muito emocionante/fascinante na criptolândia"", disse ele por meio do Twitter";https://www.tecmundo.com.br/mercado/120215-bitcoin-divide-duas-espaco-bitcoin-cash.htm
02/12/2024 10:29;adultização;substantivo feminino;derivação sufixal;Pyetra;"1. Adultização é o termo utilizado para quando uma criança ou um adolescente age e/ou é estimulada a agir de forma inadequada a sua idade, querendo ser mais maduro do que deveria. Segundo a especialista, esse processo é ""preocupante""";https://www.terra.com.br/vida-e-estilo/criancas/adultizacao-e-birra-entenda-os-danos-na-criacao-da-filha-de-virginia,ba1c1232f49abe59a3adf96b9f990129ci6c5g5b.html;2- Adultização infantil é quando crianças são estimuladas a comportamentos que não condizem com sua idade;https://www.uol.com.br/vivabem/noticias/redacao/2021/06/02/adultizacao-infantil.htm;3- 'Sephora Kids': fenômeno é um alerta para adultização da infância;https://www.estadao.com.br/emais/carolina-delboni/sephora-kids-fenomeno-e-um-alerta-para-adultizacao-da-infancia/
02/12/2024 11:44;carbofobia;substantivo feminino;composição neoclássica;Pyetra;1- O sucesso – mesmo que temporário – das dietas low-carb ou de restrição calórica está dando espaço para um fenômeno denominado de carbofobia. É o medo excessivo de consumir carboidratos;https://www.metropoles.com/saude/voce-ja-ouviu-falar-em-carbofobia-e-o-medo-de-comer-carboidratos;2- A mestre em Endocrinologia pela Unifesp conta que a maior procura por emagrecimento na clínica é por parte dos jovens, que acompanham esse movimento low carb nas redes sociais e surgem com a chamada 'carbofobia', ou seja, o medo de consumir carboidratos;https://www.terra.com.br/vida-e-estilo/autocuidado/especialistas-alertam-sobre-perigo-de-carbofobia-para-adeptos-de-dietas-para-emagrecer,bc8515e9128453a800b9c099a81039b8b13mdunf.html?utm_source=clipboard;3. “Apesar de não ser um transtorno alimentar clássico — como bulimia, anorexia e compulsão alimentar —, a carbofobia se associa a sintomas obsessivos e ansiosos ligados à alimentação, medo infundado sobre mecanismos de ganho de peso e estresse psicossocial”, alerta Isabela Bussade, Mestre e PhD em Endocrinologia;https://oglobo.globo.com/ela/carbofobia-medo-irracional-de-consumir-carboidratos-atinge-fas-de-dietas-radicais-24952190
14/01/2025 16:45;Coachização;substantivo feminino;derivação sufixal;Vitória Dutra;Relativizar o papel de um profissional psicólogo é um sintoma da “coachização” das profissões;https://www.revistaquestaodeciencia.com.br/artigo/2020/06/12/por-que-criticar-medicinas-alternativas;Só que estamos imersos nessa vibe de coachização, onde somos convocados a ver o lado bom de tudo. Eu acho que certas coisas não têm lado bom, tem coisas que são apenas terríveis;https://institutohenriquepaes.com/2023/01/13/entre-amores-a-analises-no-digital-olhar-ana-suy-2/;A coachização da clínica, ou seja, a redução da sessão de terapia a um misto de superficialidades motivacionais, falsidades convenientes, positividade tóxica e frases de efeito;https://dercinei.medium.com/a-falta-do-eros-terapêutico-207d3bcd4896
